ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
Attention Ablation,0.5,1.2215114533901215,0.23683580401476495,3.34230637550354,0.7597892120167141,1.817897496187521,0.20427396869749398,0.31583021879196166,0.1555287743192194,0.5246338158845901,0.10171387646747279,0.6165733098983764,0.14015704435662585,0.7807983435721899,0.08773227312746534,0.3158277630805969,0.1555233642346718,0.5352871119976044,1.80009925365448,0.576041175251375,0.3684800982475281
Attention Ablation,0.6,1.3807456851005555,0.2920795801079011,3.8023037195205687,1.0224709483122087,1.9359249701640877,0.24607638700151097,0.22166879177093507,0.2092997161399643,0.5930263698101044,0.12544800358442382,0.7014278650283814,0.18861150466845025,0.8314899158626379,0.10568498709280091,0.22167007327079774,0.2092901997925773,0.6945213437080384,2.2600965976715086,0.6940686492279418,0.4626415252685547
Attention Ablation,0.7,1.4953636884689332,0.277918334783994,4.192147135734558,1.222369454770684,2.031382057118651,0.27004952992399917,0.14186791181564332,0.2502188819701304,0.6422609090805054,0.11933986740076943,0.773329907655716,0.22542576528705552,0.8724840284163591,0.11595750090288343,0.1418849289417267,0.2501406795556284,0.8091393470764161,2.649940013885498,0.789525736182505,0.5424424052238465
Attention Ablation,0.8,1.687681531906128,0.17628479635717115,4.8186458349227905,0.8494526380675799,2.1876309312804674,0.19124371718873379,0.013623672723770141,0.17388287334040575,0.7248673796653747,0.07568999992656796,0.8889305114746093,0.1566736731196243,0.939606497734397,0.08212551971700914,0.013610303401947021,0.17385081639041486,1.001457190513611,3.2764387130737305,0.9457746103443214,0.6706866443157196
Attention Ablation,0.9,2.023868441581726,0.32820145710359977,6.276821899414062,1.6677526415916266,2.485720514062483,0.33000913351503486,-0.2848648130893707,0.34138880635237684,0.8692489743232727,0.14093572943013588,1.157871776819229,0.3075848079630426,1.0676133840178426,0.1417095585468912,-0.2848167300224304,0.341307316122956,1.337644100189209,4.734614777565002,1.243864193126337,0.9691751301288605
Attention Ablation,1.0,2.006033420562744,0.0,5.657523155212402,0.0,2.3785548459542407,0.0,-0.1580944061279297,0.0,0.8617663383483887,0.0,1.044004201889038,0.0,1.0217652381486846,0.0,-0.15846502780914307,0.0,1.319809079170227,4.115316033363342,1.1366985250180948,0.8424047231674194
Combined Ablation,0.0,0.6862243413925171,0.0,1.54220712184906,0.0,1.241856320936146,0.0,0.6843103170394897,0.0,0.2947918772697449,0.0,0.2845098376274109,0.0,0.5333946359192329,1.1702778228589004e-16,0.6842975616455078,0.0,0.0,0.0,0.0,0.0
Combined Ablation,0.1,0.7549270212650299,0.11132741408391007,1.8787882804870606,0.5087866498174312,1.3609692843488739,0.17175851117832047,0.6154122173786163,0.10414858038241404,0.32427856922149656,0.047830634130573355,0.34662785530090334,0.0938779429888452,0.5845755889987247,0.07378072653852503,0.6153690993785859,0.10417038813408977,0.06870267987251277,0.33658115863800053,0.11911296341272792,0.06889809966087346
Combined Ablation,0.2,0.8557659149169922,0.17574636618813633,2.160934865474701,0.5421430883702515,1.4604700877606547,0.1762636542578165,0.557656854391098,0.11097663349360089,0.36755673587322235,0.07548332370759775,0.3986461043357849,0.10002794949811154,0.6272848142335019,0.0757177959988115,0.5576477468013763,0.11099465509945323,0.16954157352447508,0.6187277436256409,0.21861376682450873,0.12665346264839172
Combined Ablation,0.3,0.9985231459140778,0.15786051265141085,2.5079482436180114,0.5144266402253219,1.5760904377048157,0.16291502827293458,0.4866232395172119,0.10530309305530736,0.428875657916069,0.06781328010117366,0.462662273645401,0.09492793971398586,0.6769439644377473,0.06999319535741513,0.48661306500434875,0.10533549741916132,0.31229880452156067,0.9657411217689513,0.33423411676866976,0.19768707752227782
Combined Ablation,0.4,1.296352744102478,0.21438112221162525,3.3725434303283692,0.9161641649187029,1.8224517618068918,0.2385442102404718,0.3096406817436218,0.18753872928982557,0.5568060755729676,0.09210143608572922,0.6221534341573716,0.16903791714252045,0.7827533053875605,0.10247328682919221,0.309635853767395,0.18757064220358,0.6101284027099609,1.8303363084793092,0.5805954408707459,0.37466963529586794
Combined Ablation,0.5,1.6152028083801269,0.5900736173311155,5.0698570013046265,3.2633121582817295,2.1702716659007666,0.6322604047673677,-0.03779923915863037,0.6679997015414778,0.6937549352645874,0.25343420637193015,0.9353100836277009,0.6020132327307972,0.932168706053719,0.27156253031062033,-0.03785417079925537,0.6680158046637855,0.9289784669876098,3.5276498794555664,0.9284153449646206,0.7221095561981201
Combined Ablation,0.6,1.6273841738700867,0.3348006714947447,4.592599558830261,1.651943180717771,2.1183794010007793,0.3416760523033464,0.05989528894424438,0.33815262727833234,0.6989669024944305,0.1437801460112173,0.8472145795822144,0.30470996486389446,0.909854545245433,0.14673970180955187,0.05989979505538941,0.33811729201074453,0.9411598324775696,3.050392436981201,0.8765230800646333,0.6244150280952454
Combined Ablation,0.7,1.7036672353744506,0.2517563494092773,5.123122572898865,1.3535334808627377,2.2457709964959833,0.297461863468436,-0.04870269298553467,0.2770681862773268,0.7317513763904572,0.10814277793582845,0.9451209843158722,0.24970709981511133,0.9645873839149471,0.12776785853862102,-0.048740720748901366,0.277084105945995,1.0174428939819335,3.5809154510498047,1.0039146755598374,0.7330130100250244
Combined Ablation,0.8,2.018445003032684,0.43456991677952606,6.704752397537232,2.863268990915091,2.5428704201073886,0.5148488711155981,-0.37246214151382445,0.5861108718490268,0.8669640779495239,0.18669469663763227,1.2369624257087708,0.5283344832631327,1.092215883336152,0.2211758724459388,-0.37257862091064453,0.5862592605524707,1.332220661640167,5.162545275688172,1.3010140991712427,1.0567724585533143
Combined Ablation,0.9,2.327711355686188,0.6267826892295629,8.420160150527954,4.495146894382424,2.8260252522047837,0.6942153239680381,-0.7236059665679931,0.9201561311765166,0.9997773408889771,0.26921991332971584,1.5533465921878815,0.8292573912675721,1.2138076880052169,0.29817498353839905,-0.7236500382423401,0.9201742366883437,1.6414870142936708,6.877953028678894,1.5841689312686378,1.407916283607483
Combined Ablation,1.0,2.1881766319274902,0.0,6.607626914978027,0.0,2.570530473458354,4.681111291435602e-16,-0.35258054733276367,0.0,0.9397210478782654,0.0,1.218667984008789,0.0,1.1039329617367122,0.0,-0.352278470993042,0.0,1.5019522905349731,5.065419793128967,1.328674152522208,1.0368908643722534
